x;y;Latitude;Longitude;Street
19.04.2011;27,18;;;
20.04.2011;27,17;;;
21.04.2011;27,15;;;
22.04.2011;27,14;;;
23.04.2011;27,12;;;
24.04.2011;27,1;;;
25.04.2011;27,09;;;
26.04.2011;27,07;;;
27.04.2011;27,05;;;
28.04.2011;27,03;;;
29.04.2011;27,02;;;
30.04.2011;27;;;
01.05.2011;26,98;;;
02.05.2011;26,97;;;
03.05.2011;26,95;;;
04.05.2011;26,94;;;
05.05.2011;26,92;;;
06.05.2011;26,9;;;
07.05.2011;26,89;;;
08.05.2011;26,87;;;
09.05.2011;26,85;;;
10.05.2011;26,84;;;
11.05.2011;26,82;;;
12.05.2011;26,8;;;
13.05.2011;26,79;;;
14.05.2011;26,77;;;
15.05.2011;26,75;;;
16.05.2011;26,73;;;
17.05.2011;26,72;;;
18.05.2011;26,7;;;
19.05.2011;26,69;;;
20.05.2011;26,68;;;
21.05.2011;26,67;;;
22.05.2011;26,67;;;
23.05.2011;26,66;;;
24.05.2011;26,66;;;
25.05.2011;26,65;;;
26.05.2011;26,64;;;
27.05.2011;26,63;;;
28.05.2011;26,62;;;
29.05.2011;26,61;;;
30.05.2011;26,59;;;
31.05.2011;26,58;;;
01.06.2011;26,57;;;
02.06.2011;26,55;;;
03.06.2011;26,55;;;
04.06.2011;26,54;;;
05.06.2011;26,54;;;
06.06.2011;26,54;;;
07.06.2011;26,55;;;
08.06.2011;26,56;;;
09.06.2011;26,56;;;
10.06.2011;26,57;;;
11.06.2011;26,58;;;
12.06.2011;26,59;;;
13.06.2011;26,6;;;
14.06.2011;26,6;;;
15.06.2011;26,6;;;
16.06.2011;26,6;;;
17.06.2011;26,59;;;
18.06.2011;26,59;;;
19.06.2011;26,58;;;
20.06.2011;26,58;;;
21.06.2011;26,58;;;
22.06.2011;26,59;;;
23.06.2011;26,6;;;
24.06.2011;26,62;;;
25.06.2011;26,64;;;
26.06.2011;26,66;;;
27.06.2011;26,69;;;
28.06.2011;26,71;;;
29.06.2011;26,73;;;
30.06.2011;26,74;;;
29.07.2011;27,12;;;
30.07.2011;27,13;;;
31.07.2011;27,16;;;
01.08.2011;27,17;;;
02.08.2011;27,18;;;
03.08.2011;27,19;;;
04.08.2011;27,19;;;
05.08.2011;27,19;;;
06.08.2011;27,19;;;
07.08.2011;27,18;;;
08.08.2011;27,18;;;
09.08.2011;27,18;;;
10.08.2011;27,19;;;
11.08.2011;27,2;;;
12.08.2011;27,22;;;
13.08.2011;27,23;;;
14.08.2011;27,23;;;
15.08.2011;27,23;;;
16.08.2011;27,23;;;
17.08.2011;27,23;;;
18.08.2011;27,23;;;
19.08.2011;27,23;;;
20.08.2011;27,23;;;
21.08.2011;27,24;;;
22.08.2011;27,23;;;
23.08.2011;27,23;;;
24.08.2011;27,22;;;
25.08.2011;27,2;;;
26.08.2011;27,19;;;
27.08.2011;27,18;;;
28.08.2011;27,16;;;
29.08.2011;27,16;;;
30.08.2011;27,16;;;
31.08.2011;27,16;;;
01.09.2011;27,15;;;
02.09.2011;27,14;;;
03.09.2011;27,13;;;
04.09.2011;27,12;;;
05.09.2011;27,1;;;
06.09.2011;27,08;;;
07.09.2011;27,06;;;
08.09.2011;27,04;;;
09.09.2011;27,03;;;
10.09.2011;27,02;;;
11.09.2011;27,02;;;
12.09.2011;27,02;;;
13.09.2011;27,02;;;
14.09.2011;27,02;;;
15.09.2011;27,01;;;
16.09.2011;27,01;;;
17.09.2011;27;;;
18.09.2011;26,99;;;
19.09.2011;26,97;;;
20.09.2011;26,96;;;
21.09.2011;26,94;;;
22.09.2011;26,93;;;
23.09.2011;26,92;;;
24.09.2011;26,92;;;
25.09.2011;26,91;;;
26.09.2011;26,91;;;
27.09.2011;26,9;;;
28.09.2011;26,88;;;
29.09.2011;26,87;;;
30.09.2011;26,86;;;
01.10.2011;26,85;;;
02.10.2011;26,83;;;
03.10.2011;26,82;;;
04.10.2011;26,8;;;
05.10.2011;26,78;;;
06.10.2011;26,76;;;
07.10.2011;26,74;;;
08.10.2011;26,72;;;
09.10.2011;26,7;;;
10.10.2011;26,69;;;
11.10.2011;26,67;;;
12.10.2011;26,66;;;
13.10.2011;26,66;;;
14.10.2011;26,66;;;
15.10.2011;26,68;;;
16.10.2011;26,71;;;
17.10.2011;26,75;;;
18.10.2011;26,79;;;
19.10.2011;26,82;;;
20.10.2011;26,84;;;
21.10.2011;26,82;;;
22.10.2011;26,83;;;
23.10.2011;26,84;;;
24.10.2011;26,85;;;
25.10.2011;26,85;;;
26.10.2011;26,85;;;
27.10.2011;26,85;;;
28.10.2011;26,83;;;
29.10.2011;26,82;;;
30.10.2011;26,8;;;
31.10.2011;26,79;;;
01.11.2011;26,77;;;
02.11.2011;26,75;;;
03.11.2011;26,74;;;
04.11.2011;26,72;;;
05.11.2011;26,7;;;
06.11.2011;26,68;;;
07.11.2011;26,66;;;
08.11.2011;26,64;;;
09.11.2011;26,62;;;
10.11.2011;26,6;;;
