x;y;Latitude;Longitude;Street
11.06.2003;38,25;;;
12.06.2003;38,25;;;
13.06.2003;38,24;;;
14.06.2003;38,24;;;
15.06.2003;38,23;;;
16.06.2003;38,23;;;
17.06.2003;38,23;;;
18.06.2003;38,21;;;
19.06.2003;38,21;;;
20.06.2003;38,2;;;
21.06.2003;38,2;;;
22.06.2003;38,2;;;
23.06.2003;38,21;;;
24.06.2003;38,18;;;
25.06.2003;38,18;;;
26.06.2003;38,18;;;
27.06.2003;38,18;;;
28.06.2003;38,17;;;
29.06.2003;38,18;;;
30.06.2003;38,18;;;
01.07.2003;38,2;;;
02.07.2003;38,19;;;
03.07.2003;38,18;;;
04.07.2003;38,18;;;
05.07.2003;38,18;;;
06.07.2003;38,17;;;
07.07.2003;38,16;;;
08.07.2003;38,17;;;
09.07.2003;38,16;;;
10.07.2003;38,16;;;
11.07.2003;38,16;;;
12.07.2003;38,15;;;
13.07.2003;38,15;;;
14.07.2003;38,15;;;
15.07.2003;38,15;;;
16.07.2003;38,15;;;
17.07.2003;38,13;;;
18.07.2003;38,13;;;
19.07.2003;38,13;;;
20.07.2003;38,14;;;
21.07.2003;38,12;;;
22.07.2003;38,12;;;
23.07.2003;38,12;;;
24.07.2003;38,12;;;
25.07.2003;38,12;;;
26.07.2003;38,12;;;
27.07.2003;38,12;;;
28.07.2003;38,1;;;
29.07.2003;38,1;;;
30.07.2003;38,12;;;
31.07.2003;38,11;;;
01.08.2003;38,1;;;
02.08.2003;38,1;;;
03.08.2003;38,09;;;
04.08.2003;38,08;;;
05.08.2003;38,08;;;
06.08.2003;38,08;;;
07.08.2003;38,08;;;
08.08.2003;38,07;;;
09.08.2003;38,07;;;
10.08.2003;38,06;;;
11.08.2003;38,06;;;
12.08.2003;38,05;;;
13.08.2003;38,05;;;
14.08.2003;38,05;;;
15.08.2003;38,04;;;
16.08.2003;38,04;;;
17.08.2003;38,04;;;
18.08.2003;38,04;;;
19.08.2003;38,03;;;
20.08.2003;38,02;;;
21.08.2003;38,02;;;
22.08.2003;38,02;;;
23.08.2003;38,02;;;
24.08.2003;38,01;;;
25.08.2003;38,01;;;
26.08.2003;38,01;;;
27.08.2003;38,01;;;
28.08.2003;38,01;;;
29.08.2003;38,02;;;
30.08.2003;38;;;
31.08.2003;37,99;;;
01.09.2003;37,99;;;
02.09.2003;37,98;;;
03.09.2003;37,97;;;
04.09.2003;37,97;;;
05.09.2003;37,99;;;
06.09.2003;37,98;;;
07.09.2003;37,97;;;
08.09.2003;37,99;;;
09.09.2003;37,98;;;
10.09.2003;37,97;;;
11.09.2003;37,98;;;
12.09.2003;37,97;;;
13.09.2003;37,97;;;
14.09.2003;37,96;;;
15.09.2003;37,97;;;
16.09.2003;37,97;;;
17.09.2003;37,97;;;
18.09.2003;37,97;;;
19.09.2003;37,96;;;
20.09.2003;37,96;;;
21.09.2003;37,95;;;
22.09.2003;37,97;;;
15.10.2003;37,96;;;
16.10.2003;38;;;
17.10.2003;38,02;;;
18.10.2003;38,03;;;
19.10.2003;38,03;;;
20.10.2003;38,03;;;
21.10.2003;38,01;;;
22.10.2003;38;;;
23.10.2003;38;;;
24.10.2003;37,99;;;
25.10.2003;37,99;;;
26.10.2003;37,99;;;
27.10.2003;37,97;;;
28.10.2003;37,98;;;
29.10.2003;38,01;;;
30.10.2003;38,01;;;
31.10.2003;38,01;;;
01.11.2003;37,99;;;
02.11.2003;37,97;;;
03.11.2003;37,97;;;
04.11.2003;37,96;;;
05.11.2003;37,97;;;
06.11.2003;37,97;;;
07.11.2003;37,97;;;
08.11.2003;37,99;;;
09.11.2003;37,98;;;
10.11.2003;37,97;;;
11.11.2003;37,97;;;
12.11.2003;37,97;;;
13.11.2003;37,95;;;
14.11.2003;37,97;;;
15.11.2003;37,97;;;
16.11.2003;37,97;;;
17.11.2003;37,95;;;
18.11.2003;37,98;;;
19.11.2003;37,99;;;
20.11.2003;38;;;
21.11.2003;38,01;;;
22.11.2003;38,01;;;
23.11.2003;38,01;;;
24.11.2003;38,01;;;
25.11.2003;38;;;
26.11.2003;38,02;;;
27.11.2003;38,02;;;
28.11.2003;37,99;;;
29.11.2003;38;;;
30.11.2003;38,02;;;
01.12.2003;38,02;;;
02.12.2003;38;;;
03.12.2003;37,98;;;
04.12.2003;37,99;;;
05.12.2003;37,98;;;
06.12.2003;37,99;;;
07.12.2003;37,98;;;
08.12.2003;37,99;;;
09.12.2003;38;;;
10.12.2003;38;;;
11.12.2003;38;;;
12.12.2003;37,97;;;
13.12.2003;38,03;;;
14.12.2003;38,06;;;
15.12.2003;38,07;;;
16.12.2003;38,06;;;
17.12.2003;38,08;;;
18.12.2003;38,09;;;
19.12.2003;38,09;;;
20.12.2003;38,1;;;
21.12.2003;38,11;;;
22.12.2003;38,09;;;
23.12.2003;38,1;;;
24.12.2003;38,11;;;
25.12.2003;38,13;;;
26.12.2003;38,15;;;
27.12.2003;38,15;;;
28.12.2003;38,17;;;
29.12.2003;38,14;;;
30.12.2003;38,14;;;
31.12.2003;38,13;;;
01.01.2004;38,17;;;
02.01.2004;38,14;;;
