Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
07.12.2014;4,2;5,6;7,2;2,5;2,8;2,5;63;88,4;97;12;39
08.12.2014;2,7;3,9;6,9;5;4;0;71;88,9;97;11;37
09.12.2014;3;3,8;5;0;2,7;0,6;84;89,8;96;9;31
10.12.2014;3,8;5,7;8,9;2,7;4,5;1,7;72;83,3;99;16;46
11.12.2014;3,5;6,1;8,6;0,1;4,7;2,1;75;83,3;93;21;67
12.12.2014;6,1;8,8;10,6;0;7,2;5,3;74;84,4;94;24;80
13.12.2014;2,9;4,9;6,3;0;0;0,7;80;90;96;9;24
14.12.2014;1,1;2,8;6,3;5,4;0;-2,7;73;91,1;100;8;26
15.12.2014;1,1;4;5,5;0;2,8;0,2;78;90,3;96;14;50
16.12.2014;4,1;6;7,7;1,2;0,2;2,2;77;89,7;97;10;31
17.12.2014;4,1;6,7;10,1;0;6,7;2,3;82;96;100;11;33
18.12.2014;10;11,4;12,9;0;0,4;10,4;86;96,3;100;17;63
19.12.2014;5,9;9,6;12,3;0;6,5;5,5;81;88,5;96;22;65
20.12.2014;4,8;6,2;8,1;0;0,2;4,7;74;83,7;88;19;59
21.12.2014;4,6;6,6;8,6;0;0,6;4,4;81;89,8;97;17;57
22.12.2014;8,6;10;12;0;0;9,2;80;86,7;91;27;67
23.12.2014;9,8;11;12;0;0;10,3;76;82,4;90;23;56
24.12.2014;5,5;8,2;9,9;0;3,6;4,3;74;86,7;98;20;57
25.12.2014;2,5;4,6;6,7;0;2,8;1,9;80;88,2;96;13;37
26.12.2014;2,3;3,4;5;2,6;3,1;1,4;88;93,6;97;8;33
27.12.2014;-1,3;1,3;3,3;0;6,5;-1,1;68;89,5;99;21;65
28.12.2014;-4,1;-2;-0,4;7,2;3,4;-4,5;61;77,2;89;14;59
29.12.2014;-1,6;1,1;4;1,8;0,9;-1,5;70;87,5;98;10;39
30.12.2014;1,3;3,3;4,8;0,1;0,1;1,2;84;90,5;100;9;24
31.12.2014;2,4;3,9;5,8;0;0,3;0,6;91;95,5;100;8;20
