Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
16.12.2016;2,9;5;6,9;6,5;0;1,3;75;83,5;89;19;46
17.12.2016;2,9;5;6,6;1,5;0,1;0,2;81;90;100;9;31
18.12.2016;6;6,7;7,9;0;0;4,7;86;95;100;6;19
19.12.2016;2,3;5,1;7,7;7,2;0;-1;69;83,2;98;7;28
20.12.2016;-0,1;2,3;6,5;6,8;0;-4,2;68;84,2;95;8;28
21.12.2016;0,4;2,7;5,5;5,6;7,5;-1,7;75;85,2;91;16;41
22.12.2016;3,5;5;6,5;0;4,2;2,9;94;97,7;100;11;31
23.12.2016;3,9;5,3;7,2;1,1;1,2;1,4;84;91,6;99;13;35
24.12.2016;6;7,6;8,6;1;0,7;5;75;87,2;100;16;43
25.12.2016;7,7;8,9;10,1;0;0,7;6,6;88;93,5;98;20;48
26.12.2016;4,3;7,8;10,8;2,1;3,7;2,5;65;86,9;100;16;50
27.12.2016;3,9;5,4;8;5,9;0;2,2;80;88,7;95;11;35
28.12.2016;1,4;5,1;6,3;0,3;0;-2,9;79;87,9;98;6;19
29.12.2016;-0,7;2,7;7;7,4;0;-5,2;65;85,4;100;10;37
30.12.2016;-0,6;1,6;5,4;7,4;0;-4,8;73;88,6;97;9;28
31.12.2016;-2,3;-0,1;2,2;3,5;0;-5,7;71;84,6;95;8;24
