Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
06.12.2015;5,9;9,4;12,7;0,1;4;4,9;66;79,9;100;13;44
07.12.2015;9,8;11,1;14,8;2,7;0;9,1;70;87,2;100;10;35
08.12.2015;9,2;11,1;14,3;6,5;5,3;8,9;66;80,3;98;14;35
09.12.2015;4;8;10,6;6;0;3,6;75;88;98;10;28
10.12.2015;3,5;5;8,4;6,9;2,3;3,8;69;83,5;93;13;33
11.12.2015;3,5;6,2;8,2;0;6,2;4;80;92,3;99;16;48
12.12.2015;6;8,1;11,1;0;1,9;6;79;88,8;97;12;56
13.12.2015;7;8,1;10,7;0;2,7;8,1;79;92,2;98;11;61
14.12.2015;5,9;8;10,1;4,3;0;5,2;79;90,3;97;11;33
15.12.2015;6,3;7,9;10,5;3,2;2,9;6,3;80;88,6;93;11;30
16.12.2015;8,9;10,7;12,9;0;5,3;9,9;86;97;100;13;33
17.12.2015;12,4;13,7;16,3;3,3;0;13,4;78;88,8;99;11;30
18.12.2015;11,4;12,8;14,3;0;0,1;13,3;70;79,9;88;11;37
19.12.2015;10,7;12,5;15,5;2,8;0;12,6;75;83,5;89;11;35
20.12.2015;11;11,8;12,6;0;0,8;13,1;76;80,7;86;16;37
21.12.2015;10,3;11,4;12,7;2,4;2,7;11,8;66;78,3;94;21;65
22.12.2015;11;12,9;15,1;0;0;13;70;82,8;96;16;50
23.12.2015;7,2;11;13,2;3,7;0,7;7,8;71;81;97;15;56
24.12.2015;6,8;10,8;14,1;1,5;1,8;7,5;68;81,3;94;17;46
25.12.2015;8,3;10,1;13,7;0;4,4;10,1;79;88,7;100;12;46
26.12.2015;10,3;13,3;15,7;6,9;0;12,1;62;72,1;81;17;48
27.12.2015;8,5;11;14;2,9;0;9,9;65;77;86;11;35
28.12.2015;6,7;9,8;14,1;6,7;0;7,5;57;72,8;90;15;43
29.12.2015;7;9,2;11,5;4,9;0;7,6;61;71,2;85;14;39
30.12.2015;5,4;6,9;9,4;4,2;0,3;6,3;78;84,9;93;20;67
31.12.2015;4,8;7,3;10,8;4,5;1,9;4,8;67;81;95;15;50
