x;y;Latitude;Longitude;Street
01.11.2004;27,68;;;
02.11.2004;27,69;;;
03.11.2004;27,71;;;
04.11.2004;27,73;;;
05.11.2004;27,74;;;
06.11.2004;27,75;;;
07.11.2004;27,77;;;
08.11.2004;27,78;;;
09.11.2004;27,78;;;
10.11.2004;27,79;;;
11.11.2004;27,79;;;
12.11.2004;27,8;;;
13.11.2004;27,8;;;
14.11.2004;27,8;;;
15.11.2004;27,8;;;
16.11.2004;27,8;;;
17.11.2004;27,8;;;
18.11.2004;27,8;;;
19.11.2004;27,8;;;
20.11.2004;27,8;;;
21.11.2004;27,81;;;
22.11.2004;27,82;;;
23.11.2004;27,82;;;
24.11.2004;27,83;;;
25.11.2004;27,84;;;
26.11.2004;27,85;;;
27.11.2004;27,86;;;
28.11.2004;27,87;;;
29.11.2004;27,87;;;
30.11.2004;27,88;;;
01.12.2004;27,89;;;
02.12.2004;27,89;;;
03.12.2004;27,88;;;
04.12.2004;27,87;;;
05.12.2004;27,87;;;
06.12.2004;27,87;;;
07.12.2004;27,86;;;
08.12.2004;27,86;;;
09.12.2004;27,85;;;
10.12.2004;27,85;;;
11.12.2004;27,84;;;
12.12.2004;27,83;;;
13.12.2004;27,82;;;
14.12.2004;27,82;;;
15.12.2004;27,81;;;
16.12.2004;27,8;;;
17.12.2004;27,8;;;
18.12.2004;27,78;;;
19.12.2004;27,77;;;
20.12.2004;27,75;;;
21.12.2004;27,74;;;
22.12.2004;27,74;;;
23.12.2004;27,75;;;
24.12.2004;27,76;;;
25.12.2004;27,77;;;
26.12.2004;27,77;;;
27.12.2004;27,77;;;
28.12.2004;27,79;;;
29.12.2004;27,8;;;
30.12.2004;27,81;;;
31.12.2004;27,84;;;
01.01.2005;27,85;;;
02.01.2005;27,87;;;
03.01.2005;27,88;;;
04.01.2005;27,89;;;
05.01.2005;27,9;;;
06.01.2005;27,91;;;
07.01.2005;27,93;;;
08.01.2005;27,94;;;
09.01.2005;27,95;;;
10.01.2005;27,96;;;
11.01.2005;27,97;;;
12.01.2005;27,99;;;
13.01.2005;28;;;
14.01.2005;28,01;;;
15.01.2005;28,01;;;
16.01.2005;28,02;;;
17.01.2005;28,03;;;
18.01.2005;28,04;;;
19.01.2005;28,03;;;
20.01.2005;28,03;;;
21.01.2005;28,03;;;
22.01.2005;28,04;;;
23.01.2005;28,05;;;
24.01.2005;28,06;;;
25.01.2005;28,08;;;
26.01.2005;28,11;;;
27.01.2005;28,14;;;
28.01.2005;28,17;;;
29.01.2005;28,19;;;
30.01.2005;28,21;;;
31.01.2005;28,23;;;
01.02.2005;28,24;;;
02.02.2005;28,25;;;
03.02.2005;28,25;;;
04.02.2005;28,25;;;
05.02.2005;28,26;;;
06.02.2005;28,27;;;
07.02.2005;28,27;;;
08.02.2005;28,27;;;
09.02.2005;28,27;;;
10.02.2005;28,27;;;
11.02.2005;28,27;;;
12.02.2005;28,27;;;
13.02.2005;28,27;;;
14.02.2005;28,27;;;
15.02.2005;28,28;;;
16.02.2005;28,29;;;
17.02.2005;28,32;;;
18.02.2005;28,37;;;
19.02.2005;28,42;;;
20.02.2005;28,46;;;
21.02.2005;28,5;;;
22.02.2005;28,54;;;
23.02.2005;28,57;;;
24.02.2005;28,59;;;
25.02.2005;28,62;;;
26.02.2005;28,63;;;
27.02.2005;28,65;;;
28.02.2005;28,65;;;
01.03.2005;28,67;;;
02.03.2005;28,68;;;
03.03.2005;28,68;;;
04.03.2005;28,68;;;
05.03.2005;28,68;;;
06.03.2005;28,66;;;
07.03.2005;28,65;;;
08.03.2005;28,64;;;
09.03.2005;28,63;;;
10.03.2005;28,62;;;
11.03.2005;28,62;;;
12.03.2005;28,62;;;
13.03.2005;28,6;;;
14.03.2005;28,59;;;
15.03.2005;28,58;;;
16.03.2005;28,58;;;
17.03.2005;28,58;;;
18.03.2005;28,57;;;
