x;y;Latitude;Longitude;Street;
02.02.1986;28,78;;;;
03.02.1986;28,68;;;;
04.02.1986;28,59;;;;
05.02.1986;28,51;;;;
06.02.1986;28,44;;;;
07.02.1986;28,36;;;;
08.02.1986;28,31;;;;
09.02.1986;28,24;;;;
10.02.1986;28,16;;;;
11.02.1986;28,08;;;;
12.02.1986;28,01;;;;
13.02.1986;27,95;;;;
14.02.1986;27,9;;;;
15.02.1986;27,85;;;;
16.02.1986;27,8;;;;
17.02.1986;27,76;;;;
18.02.1986;27,72;;;;
19.02.1986;27,67;;;;
20.02.1986;27,63;;;;
21.02.1986;27,59;;;;
22.02.1986;27,56;;;;
23.02.1986;27,52;;;;
24.02.1986;27,47;;;;
25.02.1986;27,44;;;;
26.02.1986;27,41;;;;
27.02.1986;27,38;;;;
28.02.1986;27,34;;;;
01.03.1986;27,31;;;;
02.03.1986;27,29;;;;
03.03.1986;27,27;;;;
04.03.1986;27,25;;;;
05.03.1986;27,23;;;;
06.03.1986;27,21;;;;
07.03.1986;27,2;;;;
08.03.1986;27,21;;;;
09.03.1986;27,26;;;;
10.03.1986;27,38;;;;
11.03.1986;27,48;;;;
12.03.1986;27,54;;;;
13.03.1986;27,54;;;;
14.03.1986;27,54;;;;
15.03.1986;27,53;;;;
16.03.1986;27,52;;;;
17.03.1986;27,49;;;;
18.03.1986;27,46;;;;
19.03.1986;27,44;;;;
20.03.1986;27,46;;;;
21.03.1986;27,46;;;;
22.03.1986;27,45;;;;
23.03.1986;27,49;;;;
24.03.1986;27,53;;;;
25.03.1986;27,57;;;;
26.03.1986;27,67;;;;
27.03.1986;27,84;;;;
28.03.1986;28,04;;;;
29.03.1986;28,2;;;;
30.03.1986;28,29;;;;
31.03.1986;28,35;;;;
01.04.1986;28,36;;;;
02.04.1986;28,52;;;;
03.04.1986;28,68;;;;
04.04.1986;28,81;;;;
05.04.1986;28,88;;;;
06.04.1986;28,92;;;;
07.04.1986;29;;;;
08.04.1986;29,04;;;;
09.04.1986;29,03;;;;
10.04.1986;29,01;;;;
11.04.1986;28,96;;;;
12.04.1986;28,92;;;;
13.04.1986;28,88;;;;
14.04.1986;28,89;;;;
15.04.1986;28,92;;;;
16.04.1986;28,92;;;;
17.04.1986;28,88;;;;
18.04.1986;28,86;;;;
19.04.1986;28,82;;;;
20.04.1986;28,78;;;;
21.04.1986;28,75;;;;
22.04.1986;28,73;;;;
23.04.1986;28,72;;;;
24.04.1986;28,79;;;;
25.04.1986;28,87;;;;
26.04.1986;28,95;;;;
27.04.1986;28,99;;;;
28.04.1986;29,03;;;;
29.04.1986;29,05;;;;
30.04.1986;29,06;;;;
01.05.1986;29,06;;;;
02.05.1986;29,06;;;;
03.05.1986;29,06;;;;
04.05.1986;29,05;;;;
05.05.1986;29,04;;;;
06.05.1986;29,02;;;;
07.05.1986;28,99;;;;
08.05.1986;28,97;;;;
09.05.1986;28,94;;;;
10.05.1986;28,91;;;;
11.05.1986;28,88;;;;
12.05.1986;28,86;;;;
13.05.1986;28,86;;;;
14.05.1986;28,83;;;;
15.05.1986;28,77;;;;
16.05.1986;28,72;;;;
17.05.1986;28,7;;;;
18.05.1986;28,68;;;;
19.05.1986;28,64;;;;
20.05.1986;28,63;;;;
21.05.1986;28,64;;;;
22.05.1986;28,62;;;;
23.05.1986;28,62;;;;
24.05.1986;28,63;;;;
25.05.1986;28,61;;;;
26.05.1986;28,6;;;;
27.05.1986;28,61;;;;
28.05.1986;28,6;;;;
29.05.1986;28,6;;;;
30.05.1986;28,59;;;;
31.05.1986;28,58;;;;
01.06.1986;28,59;;;;
02.06.1986;28,62;;;;
03.06.1986;28,65;;;;
04.06.1986;28,7;;;;
05.06.1986;28,73;;;;
06.06.1986;28,79;;;;
07.06.1986;28,86;;;;
08.06.1986;28,92;;;;
09.06.1986;28,99;;;;
10.06.1986;29,07;;;;
11.06.1986;29,14;;;;
12.06.1986;29,18;;;;
13.06.1986;29,14;;;;
14.06.1986;29,12;;;;
15.06.1986;29,09;;;;
16.06.1986;29,06;;;;
17.06.1986;29,04;;;;
18.06.1986;29,01;;;;
19.06.1986;28,97;;;;
20.06.1986;28,95;;;;
21.06.1986;28,94;;;;
22.06.1986;28,92;;;;
23.06.1986;28,89;;;;
24.06.1986;28,86;;;;
25.06.1986;28,82;;;;
26.06.1986;28,8;;;;
27.06.1986;28,78;;;;
28.06.1986;28,79;;;;
29.06.1986;28,75;;;;
30.06.1986;28,7;;;;
01.07.1986;28,64;;;;
02.07.1986;28,61;;;;
03.07.1986;28,55;;;;
04.07.1986;28,53;;;;
05.07.1986;28,5;;;;
06.07.1986;28,47;;;;
07.07.1986;28,43;;;;
08.07.1986;28,41;;;;
09.07.1986;28,4;;;;
10.07.1986;28,43;;;;
11.07.1986;28,44;;;;
12.07.1986;28,44;;;;
13.07.1986;28,43;;;;
14.07.1986;28,41;;;;
15.07.1986;28,38;;;;
16.07.1986;28,35;;;;
17.07.1986;28,31;;;;
18.07.1986;28,27;;;;
19.07.1986;28,24;;;;
20.07.1986;28,19;;;;
21.07.1986;28,15;;;;
22.07.1986;28,12;;;;
23.07.1986;28,1;;;;
24.07.1986;28,07;;;;
25.07.1986;28,06;;;;
26.07.1986;28,05;;;;
27.07.1986;28,04;;;;
28.07.1986;28,03;;;;
29.07.1986;28,02;;;;
30.07.1986;28;;;;
31.07.1986;27,98;;;;
01.08.1986;27,96;;;;
02.08.1986;27,93;;;;
