x;y;Latitude;Longitude;Street
31.12.2003;38,71;;;
01.01.2004;38,73;;;
02.01.2004;38,72;;;
03.01.2004;38,72;;;
04.01.2004;38,74;;;
05.01.2004;38,73;;;
06.01.2004;38,74;;;
07.01.2004;38,75;;;
08.01.2004;38,76;;;
09.01.2004;38,78;;;
10.01.2004;38,77;;;
11.01.2004;38,8;;;
12.01.2004;38,82;;;
13.01.2004;38,87;;;
14.01.2004;38,91;;;
15.01.2004;38,94;;;
16.01.2004;39;;;
17.01.2004;39,01;;;
18.01.2004;38,99;;;
19.01.2004;39,03;;;
20.01.2004;39,15;;;
21.01.2004;39,18;;;
22.01.2004;39,19;;;
23.01.2004;39,21;;;
24.01.2004;39,22;;;
25.01.2004;39,21;;;
26.01.2004;39,23;;;
27.01.2004;39,23;;;
28.01.2004;39,23;;;
29.01.2004;39,22;;;
30.01.2004;39,18;;;
31.01.2004;39,22;;;
01.02.2004;39,22;;;
02.02.2004;39,21;;;
03.02.2004;39,31;;;
04.02.2004;39,32;;;
05.02.2004;39,33;;;
06.02.2004;39,33;;;
07.02.2004;39,34;;;
08.02.2004;39,35;;;
09.02.2004;39,35;;;
10.02.2004;39,37;;;
11.02.2004;39,42;;;
12.02.2004;39,38;;;
13.02.2004;39,38;;;
14.02.2004;39,38;;;
15.02.2004;39,37;;;
16.02.2004;39,34;;;
17.02.2004;39,33;;;
18.02.2004;39,32;;;
19.02.2004;39,3;;;
20.02.2004;39,29;;;
21.02.2004;39,3;;;
22.02.2004;39,31;;;
23.02.2004;39,26;;;
24.02.2004;39,23;;;
25.02.2004;39,26;;;
26.02.2004;39,26;;;
27.02.2004;39,25;;;
28.02.2004;39,22;;;
29.02.2004;39,17;;;
01.03.2004;39,14;;;
02.03.2004;39,14;;;
03.03.2004;39,14;;;
04.03.2004;39,15;;;
05.03.2004;39,16;;;
06.03.2004;39,17;;;
07.03.2004;39,14;;;
08.03.2004;39,12;;;
09.03.2004;39,12;;;
10.03.2004;39,13;;;
11.03.2004;39,14;;;
12.03.2004;39,15;;;
13.03.2004;39,15;;;
14.03.2004;39,1;;;
15.03.2004;39,09;;;
16.03.2004;39,09;;;
17.03.2004;39,09;;;
18.03.2004;39,1;;;
19.03.2004;39,1;;;
20.03.2004;39,11;;;
21.03.2004;39,13;;;
22.03.2004;39,11;;;
23.03.2004;39,09;;;
24.03.2004;39,07;;;
25.03.2004;39,07;;;
26.03.2004;39,07;;;
27.03.2004;39,07;;;
28.03.2004;39,06;;;
29.03.2004;39,05;;;
30.03.2004;39,06;;;
31.03.2004;39,07;;;
01.04.2004;39,05;;;
02.04.2004;39,05;;;
03.04.2004;39,03;;;
04.04.2004;39,04;;;
05.04.2004;39,04;;;
06.04.2004;39,07;;;
07.04.2004;39,08;;;
08.04.2004;39,07;;;
09.04.2004;39,07;;;
10.04.2004;39,08;;;
11.04.2004;39,07;;;
