x;y;Latitude;Longitude;Street;
08.12.2003;40,18;;;;
09.12.2003;40,18;;;;
10.12.2003;40,19;;;;
11.12.2003;40,18;;;;
12.12.2003;40,17;;;;
13.12.2003;40,2;;;;
14.12.2003;40,23;;;;
15.12.2003;40,25;;;;
16.12.2003;40,24;;;;
17.12.2003;40,25;;;;
18.12.2003;40,26;;;;
19.12.2003;40,26;;;;
20.12.2003;40,27;;;;
21.12.2003;40,29;;;;
22.12.2003;40,28;;;;
23.12.2003;40,28;;;;
24.12.2003;40,28;;;;
25.12.2003;40,29;;;;
26.12.2003;40,3;;;;
27.12.2003;40,31;;;;
28.12.2003;40,33;;;;
29.12.2003;40,3;;;;
30.12.2003;40,29;;;;
31.12.2003;40,28;;;;
01.01.2004;40,3;;;;
02.01.2004;40,28;;;;
03.01.2004;40,27;;;;
04.01.2004;40,28;;;;
05.01.2004;40,27;;;;
06.01.2004;40,28;;;;
07.01.2004;40,29;;;;
08.01.2004;40,31;;;;
09.01.2004;40,32;;;;
10.01.2004;40,3;;;;
11.01.2004;40,33;;;;
12.01.2004;40,34;;;;
13.01.2004;40,36;;;;
14.01.2004;40,37;;;;
15.01.2004;40,38;;;;
16.01.2004;40,42;;;;
17.01.2004;40,43;;;;
18.01.2004;40,41;;;;
19.01.2004;40,45;;;;
20.01.2004;40,49;;;;
21.01.2004;40,51;;;;
22.01.2004;40,54;;;;
23.01.2004;40,56;;;;
24.01.2004;40,58;;;;
25.01.2004;40,59;;;;
26.01.2004;40,61;;;;
27.01.2004;40,61;;;;
28.01.2004;40,61;;;;
29.01.2004;40,59;;;;
30.01.2004;40,58;;;;
31.01.2004;40,6;;;;
01.02.2004;40,58;;;;
02.02.2004;40,58;;;;
03.02.2004;40,61;;;;
04.02.2004;40,63;;;;
05.02.2004;40,63;;;;
06.02.2004;40,65;;;;
07.02.2004;40,65;;;;
08.02.2004;40,66;;;;
09.02.2004;40,64;;;;
10.02.2004;40,66;;;;
11.02.2004;40,68;;;;
12.02.2004;40,67;;;;
13.02.2004;40,67;;;;
14.02.2004;40,68;;;;
15.02.2004;40,68;;;;
16.02.2004;40,67;;;;
17.02.2004;40,67;;;;
18.02.2004;40,68;;;;
19.02.2004;40,66;;;;
20.02.2004;40,67;;;;
21.02.2004;40,68;;;;
22.02.2004;40,67;;;;
