,Datum,Tmit,Sges,Rges
91,01.04.2012,"5,2","10,4","0,0"
92,02.04.2012,"6,4","2,6","0,0"
93,03.04.2012,10,"6,7","0,5"
94,04.04.2012,"9,2","1,4","0,0"
95,05.04.2012,"6,8",0,"0,0"
96,06.04.2012,"7,4","5,2","2,4"
97,07.04.2012,"5,4","1,8","0,1"
98,08.04.2012,"5,9","9,6","9,4"
99,09.04.2012,"7,9",0,"11,3"
100,10.04.2012,"10,6","0,1","3,7"
101,11.04.2012,"9,6","8,4","0,1"
102,12.04.2012,"8,1","3,8","0,4"
103,13.04.2012,"7,2","6,2","0,0"
104,14.04.2012,"8,2","5,4","3,8"
105,15.04.2012,7,"0,4","0,0"
106,16.04.2012,"5,8","8,5","0,0"
107,17.04.2012,6,"9,7","1,3"
108,18.04.2012,"8,7","5,1","2,0"
109,19.04.2012,"10,1","5,4","0,3"
110,20.04.2012,"9,4","6,7","1,2"
111,21.04.2012,"8,4","5,1","3,4"
112,22.04.2012,"8,1","4,4","0,7"
113,23.04.2012,"9,1","5,8","1,4"
114,24.04.2012,"8,7","2,6","5,0"
115,25.04.2012,"10,2","5,4","7,1"
116,26.04.2012,12,-,-
117,27.04.2012,"12,8","3,1","4,1"
118,28.04.2012,"17,7","6,8","0,0"
119,29.04.2012,"16,1",4,"0,0"
120,30.04.2012,"17,1","8,8","2,4"
121,01.05.2012,"16,8","6,5","0,0"
122,02.05.2012,"14,9","1,3","4,3"
123,03.05.2012,13,"1,7","0,0"
124,04.05.2012,"14,9","8,5","5,5"
125,05.05.2012,"8,6",0,"4,0"
126,06.05.2012,"7,9",0,"1,2"
127,07.05.2012,"9,7",7,"0,0"
128,08.05.2012,"15,3","7,4","0,1"
129,09.05.2012,"16,3","2,4","0,7"
130,10.05.2012,"20,4","1,8","0,1"
131,11.05.2012,"17,1",1,"1,5"
132,12.05.2012,"9,6","5,6","0,1"
133,13.05.2012,"8,2","11,8","0,0"
134,14.05.2012,"11,9","14,7","0,8"
135,15.05.2012,"8,9","2,6","11,6"
136,16.05.2012,"8,4","7,9","0,2"
137,17.05.2012,"10,2","11,8","0,0"
138,18.05.2012,"14,4","3,5","0,1"
139,19.05.2012,"16,9","9,7","0,0"
140,20.05.2012,"18,5","7,6","0,0"
141,21.05.2012,"19,1","6,9","0,0"
142,22.05.2012,"20,5","8,6","0,0"
143,23.05.2012,"19,1",7,"0,0"
144,24.05.2012,"22,4","14,6","0,0"
145,25.05.2012,"19,5","15,4","0,0"
146,26.05.2012,"19,6","15,4","0,0"
147,27.05.2012,"19,4","12,3","0,1"
148,28.05.2012,20,"14,4","0,0"
149,29.05.2012,"18,1","12,5","0,0"
150,30.05.2012,"18,1","12,2","0,0"
151,31.05.2012,"16,9","1,8","1,4"
152,01.06.2012,"13,9","2,1","0,0"
153,02.06.2012,"13,5","13,4","0,5"
154,03.06.2012,"10,2",0,"11,9"
155,04.06.2012,"11,1","1,4","5,8"
156,05.06.2012,"11,9",10,"1,0"
157,06.06.2012,"13,3","2,2","13,5"
158,07.06.2012,"18,3","4,6","0,2"
159,08.06.2012,"17,1",9,"1,0"
160,09.06.2012,"14,2","9,2","0,0"
161,10.06.2012,"14,9","12,4","0,0"
162,11.06.2012,"15,4","3,7","6,6"
163,12.06.2012,"14,8","2,7","0,2"
164,13.06.2012,"13,2","0,4","0,0"
165,14.06.2012,"14,3","4,6","0,0"
166,15.06.2012,16,"1,4","10,8"
167,16.06.2012,"15,7","0,8","0,9"
168,17.06.2012,"16,9","13,5","0,0"
169,18.06.2012,"16,9",5,"0,0"
170,19.06.2012,"17,3","2,6","0,7"
171,20.06.2012,"17,6","2,9","2,7"
172,21.06.2012,"18,9","3,3","2,2"
173,22.06.2012,"16,2",7,"0,0"
174,23.06.2012,"15,9","7,4","0,0"
175,24.06.2012,"14,6","0,6","4,4"
176,25.06.2012,"15,2","3,4","0,0"
177,26.06.2012,"15,6","10,3","0,0"
178,27.06.2012,"18,2","1,1","0,7"
179,28.06.2012,"23,2","6,7","2,3"
180,29.06.2012,"19,7","3,1","0,7"
181,30.06.2012,"19,9","10,4","0,1"
182,01.07.2012,"17,2","9,3",0
183,02.07.2012,"15,7","9,7",0
184,03.07.2012,19,8,0
185,04.07.2012,"22,3","11,2",0
186,05.07.2012,22,"7,6","7,7"
187,06.07.2012,"19,7","3,5",1
188,07.07.2012,"18,9","9,3","2,2"
189,08.07.2012,"17,7","2,9","12,3"
190,09.07.2012,"17,9","7,7","1,9"
191,10.07.2012,"17,8","4,6","0,1"
192,11.07.2012,15,"2,7","5,7"
193,12.07.2012,15,"5,2","9,9"
194,13.07.2012,"15,2","1,1","6,3"
195,14.07.2012,"14,7","2,7","13,5"
196,15.07.2012,"14,8","0,8","0,1"
197,16.07.2012,"14,2","1,2","6,6"
198,17.07.2012,"16,8","0,7",1
199,18.07.2012,"19,3","5,1","0,6"
200,19.07.2012,"16,8","3,7","3,7"
201,20.07.2012,"15,6","1,1","0,3"
202,21.07.2012,"14,9","6,5",0
203,22.07.2012,"14,8","13,6",0
204,23.07.2012,"18,4","15,2",0
205,24.07.2012,"20,8","14,6",0
206,25.07.2012,"22,5","13,7",0
207,26.07.2012,"23,8","12,5",0
208,27.07.2012,"22,7","8,8","13,8"
209,28.07.2012,"19,5","0,9","0,1"
210,29.07.2012,"17,1","8,5","3,6"
211,30.07.2012,"15,2","6,6","0,1"
212,31.07.2012,"16,6","3,6",0
213,01.08.2012,"21,7","12,8",0
214,02.08.2012,"20,2","3,6",0
215,03.08.2012,"18,6","9,3","0,3"
216,04.08.2012,19,"6,9",0
217,05.08.2012,"18,6","4,3","4,8"
218,06.08.2012,"17,9","6,3","0,6"
219,07.08.2012,"16,9","4,5",0
220,08.08.2012,"16,1","8,3","0,2"
221,09.08.2012,"17,9","5,8",0
222,10.08.2012,"15,9","12,5",0
223,11.08.2012,"16,8","12,7",0
224,12.08.2012,"19,2","14,1",0
225,13.08.2012,"20,6","10,3",0
226,14.08.2012,"20,7","7,4","11,9"
227,15.08.2012,"23,7","7,9","8,8"
228,16.08.2012,"19,8","10,9",0
229,17.08.2012,"22,1","12,6",0
230,18.08.2012,"25,9","13,6",0
231,19.08.2012,"27,9","11,9",0
232,20.08.2012,"24,3","5,8","0,6"
233,21.08.2012,"23,2","8,1","0,2"
234,22.08.2012,"19,1",6,0
235,23.08.2012,"17,5","13,3","2,2"
236,24.08.2012,"18,8","7,7","4,6"
237,25.08.2012,"19,1","5,9","0,9"
238,26.08.2012,16,"0,3",6
239,27.08.2012,"17,2","11,1","0,1"
240,28.08.2012,"19,3","5,2",0
241,29.08.2012,20,"9,1",0
242,30.08.2012,"17,6","4,4","0,8"
243,31.08.2012,"13,5","1,4","4,9"
244,01.09.2012,"13,7","7,8",0
245,02.09.2012,"15,2","9,1",0
246,03.09.2012,"15,6","2,3",0
247,04.09.2012,"17,2","11,8",0
248,05.09.2012,"17,3","6,4",0
249,06.09.2012,"14,2","6,7",0
250,07.09.2012,"15,7","11,8",0
251,08.09.2012,"17,8","11,9",0
252,09.09.2012,"19,8",12,0
253,10.09.2012,"20,1",7,"1,1"
254,11.09.2012,"16,9",0,"5,2"
255,12.09.2012,"11,7","3,4","1,7"
256,13.09.2012,"11,1",0,"0,6"
257,14.09.2012,"12,3","1,9","1,5"
258,15.09.2012,"13,8","3,4",0
259,16.09.2012,"14,6","10,9",0
260,17.09.2012,"13,8","2,1",0
261,18.09.2012,"14,2","3,1",0
262,19.09.2012,"10,9","5,7",0
263,20.09.2012,"9,6","7,6",0
264,21.09.2012,11,"1,8","0,3"
265,22.09.2012,"10,9","5,8","0,1"
266,23.09.2012,"11,5","0,4","1,7"
267,24.09.2012,"15,8","1,2","13,8"
268,25.09.2012,"13,5",0,5
269,26.09.2012,"12,8","0,1","1,6"
270,27.09.2012,"13,4","3,7",2
271,28.09.2012,"13,2","3,1",0
272,29.09.2012,"11,5","4,6","1,5"
273,30.09.2012,"9,4","10,7",0
274,01.10.2012,"11,5","10,5",0
275,02.10.2012,"13,3","0,2","0,5"
276,03.10.2012,"14,3","1,5","14,5"
277,04.10.2012,"11,5","3,2","8,5"
278,05.10.2012,"12,8","0,2","10,1"
279,06.10.2012,"11,7","0,3","4,2"
280,07.10.2012,"9,1",6,0
281,08.10.2012,9,"6,4",0
282,09.10.2012,"9,4","5,2",0
283,10.10.2012,"6,5","8,1",0
284,11.10.2012,"8,9","9,4",1
285,12.10.2012,"11,6","1,6","6,7"
286,13.10.2012,"9,6","0,6","6,9"
287,14.10.2012,8,"1,1","0,1"
288,15.10.2012,"9,3","5,1","0,6"
289,16.10.2012,"8,5","1,6","2,1"
290,17.10.2012,11,0,"1,3"
291,18.10.2012,17,"6,3",0
292,19.10.2012,"17,3","8,2",0
293,20.10.2012,"16,7","1,5",0
294,21.10.2012,"15,8","5,9",0
295,22.10.2012,"14,9","9,1",0
296,23.10.2012,"12,3",8,0
297,24.10.2012,"11,4",8,0
298,25.10.2012,10,0,0
299,26.10.2012,"6,5",0,"0,1"
300,27.10.2012,"3,1","8,5",0
301,28.10.2012,"0,6","4,2",0
302,29.10.2012,"3,3","0,1","6,2"
303,30.10.2012,"7,4",0,"0,7"
304,31.10.2012,"7,9",7,0
305,01.11.2012,"7,6","0,6","6,8"
306,02.11.2012,"7,7","0,7","2,1"
307,03.11.2012,"6,1",1,"3,2"
308,04.11.2012,"6,7","0,5","5,9"
309,05.11.2012,"6,8","0,5","0,5"
310,06.11.2012,"6,3",6,"1,8"
311,07.11.2012,"8,9",0,"0,5"
312,08.11.2012,"9,2",0,0
313,09.11.2012,9,"1,6","0,9"
314,10.11.2012,"10,1","0,5","3,4"
315,11.11.2012,"8,2","3,4",0
316,12.11.2012,"5,7","5,6",0
317,13.11.2012,"6,4",0,0
318,14.11.2012,"5,8","7,9",0
319,15.11.2012,"4,6",0,0
320,16.11.2012,"3,8","2,1",0
321,17.11.2012,"5,9","5,9","0,5"
322,18.11.2012,"7,3",0,"1,2"
323,19.11.2012,"7,4","1,4",0
324,20.11.2012,"6,3","6,5",0
325,21.11.2012,"5,7","1,2","0,5"
326,22.11.2012,"7,8","7,3",0
327,23.11.2012,"7,3",0,"11,2"
328,24.11.2012,"8,9",0,"0,1"
329,25.11.2012,"10,6","3,1","0,1"
330,26.11.2012,"7,3",0,"3,9"
331,27.11.2012,"8,1","1,1",0
332,28.11.2012,"5,2",0,0
333,29.11.2012,4,0,0
334,30.11.2012,"1,6","0,1",0
335,01.12.2012,"1,8",0,"2,5"
336,02.12.2012,3,"0,6","1,1"
337,03.12.2012,"2,3",0,3
338,04.12.2012,"3,8","1,2","0,4"
339,05.12.2012,"2,5","0,1",0
340,06.12.2012,"0,7","2,8",0
341,07.12.2012,"-0,7",0,"3,1"
342,08.12.2012,"-4,9","6,6","1,4"
343,09.12.2012,"1,1",0,"1,1"
344,10.12.2012,"2,7",0,"0,6"
345,11.12.2012,0,"3,7",0
346,12.12.2012,"-0,4","0,6",0
347,13.12.2012,"-0,8",1,0
348,14.12.2012,"4,2",0,5
349,15.12.2012,"8,1","1,7","3,1"
350,16.12.2012,"7,5","0,1",3
351,17.12.2012,"6,4",0,"1,9"
352,18.12.2012,"5,7",0,"0,6"
353,19.12.2012,"4,8",0,0
354,20.12.2012,"2,9","2,1","2,9"
355,21.12.2012,"4,2",0,"0,6"
356,22.12.2012,"6,8",0,"12,4"
357,23.12.2012,"10,8",0,"4,7"
358,24.12.2012,"10,3",0,"0,3"
359,25.12.2012,"9,7","0,3","2,5"
360,26.12.2012,"7,7","1,2",7
361,27.12.2012,"7,8","1,6",9
362,28.12.2012,6,"0,4","0,8"
363,29.12.2012,10,"4,4","1,2"
364,30.12.2012,"7,6","2,6","0,6"
365,31.12.2012,"9,2",0,1
366,01.01.2013,"6,5",0,"2,2"
367,02.01.2013,"5,7","0,3","0,0"
368,03.01.2013,"8,7",0,"0,7"
369,04.01.2013,"9,3",0,"0,7"
370,05.01.2013,"7,6",0,"0,2"
371,06.01.2013,"7,9",0,"0,0"
372,07.01.2013,8,0,"0,0"
373,08.01.2013,"6,3",0,"0,2"
374,09.01.2013,"5,3",0,"3,9"
375,10.01.2013,"5,1","1,2","1,6"
376,11.01.2013,"-0,9","3,8","0,0"
377,12.01.2013,"-2,2","7,3","0,0"
378,13.01.2013,"-1,7","6,1","0,0"
379,14.01.2013,"-2,5",0,"1,8"
380,15.01.2013,"-2,2",0,"1,0"
381,16.01.2013,"-2,9",0,"0,0"
382,17.01.2013,"-2,8",0,"0,0"
383,18.01.2013,"-1,9","0,5","0,0"
384,19.01.2013,"-2,9","1,3","0,0"
385,20.01.2013,"-3,3",0,"3,2"
386,21.01.2013,"-0,5",0,"0,0"
387,22.01.2013,"-0,4",0,"0,0"
388,23.01.2013,"-1,2",0,"0,0"
389,24.01.2013,"-3,2","0,8","0,0"
390,25.01.2013,-2,0,"0,0"
391,26.01.2013,"-1,9","2,6","0,0"
392,27.01.2013,"2,1",0,"3,0"
393,28.01.2013,"3,4","0,9","0,6"
394,29.01.2013,10,0,"4,6"
395,30.01.2013,"11,5","0,8","2,2"
396,31.01.2013,"7,7","0,5","3,3"
397,01.02.2013,"5,7",0,"10,4"
398,02.02.2013,"3,3","1,5","0,7"
399,03.02.2013,"3,5",0,"4,3"
400,04.02.2013,7,"0,3","1,5"
401,05.02.2013,"3,5","2,2","6,3"
402,06.02.2013,"1,3","2,4","3,3"
403,07.02.2013,2,"2,4","3,4"
404,08.02.2013,"0,7","0,5","0,6"
405,09.02.2013,"-0,5","4,7","0,0"
406,10.02.2013,"-0,7","8,1","0,0"
407,11.02.2013,"-0,5","0,4","0,0"
408,12.02.2013,"-1,2",0,"0,0"
409,13.02.2013,"-1,2","0,6","0,0"
410,14.02.2013,"-1,1","1,3","1,2"
411,15.02.2013,"1,3",0,"0,1"
412,16.02.2013,"4,1",0,"0,0"
413,17.02.2013,4,"3,4","0,0"
414,18.02.2013,"1,4","9,3","0,0"
415,19.02.2013,"1,7",0,"0,8"
416,20.02.2013,0,"3,6","0,0"
417,21.02.2013,"-0,7","1,2","0,3"
418,22.02.2013,"-2,2",2,"0,0"
419,23.02.2013,"-2,4",0,"0,3"
420,24.02.2013,"0,1",0,"0,5"
421,25.02.2013,"1,4",0,"1,3"
422,26.02.2013,"2,6","3,4","0,0"
423,27.02.2013,1,0,"0,0"
424,28.02.2013,"2,8",0,"0,0"
425,01.03.2013,"2,7",0,"0,0"
426,02.03.2013,"2,4","3,6","0,0"
427,03.03.2013,"2,5",0,"0,0"
428,04.03.2013,"5,4","10,5","0,0"
429,05.03.2013,"8,4","9,6","0,0"
430,06.03.2013,"11,2","9,5","0,0"
431,07.03.2013,"9,9",0,"1,9"
432,08.03.2013,"12,4","4,6","2,2"
433,09.03.2013,"8,8",0,"11,7"
434,10.03.2013,"1,9",0,"0,8"
435,11.03.2013,"-2,2",0,"0,4"
436,12.03.2013,"-2,9",0,"0,6"
437,13.03.2013,"-2,8",8,"0,2"
438,14.03.2013,"-1,3","3,9","0,0"
439,15.03.2013,"-0,7","4,2","0,1"
440,16.03.2013,"4,5","5,9","2,2"
441,17.03.2013,"4,3",2,"0,5"
442,18.03.2013,"6,1","8,7","0,0"
443,19.03.2013,"3,3","1,5","3,3"
444,20.03.2013,"1,1",0,"9,5"
445,21.03.2013,"0,6","1,2","0,0"
446,22.03.2013,"0,9","5,9","0,0"
447,23.03.2013,"0,7","0,5","0,0"
448,24.03.2013,"0,5","1,3","0,0"
449,25.03.2013,"0,2","10,1","0,0"
450,26.03.2013,"0,5","11,4","0,0"
451,27.03.2013,"1,1","11,5","0,0"
452,28.03.2013,"1,3","3,1","0,0"
453,29.03.2013,"-0,1","2,3","0,2"
454,30.03.2013,"1,2","5,3","0,0"
455,31.03.2013,"1,1","1,3","0,0"
456,01.04.2013,"2,3","11,3","0,0"
457,02.04.2013,"2,8","11,9","0,0"
458,03.04.2013,"2,4","1,2","0,0"
459,04.04.2013,"3,5","3,1","0,0"
460,05.04.2013,"2,5",0,"0,1"
461,06.04.2013,"3,7","0,8","0,3"
462,07.04.2013,"5,6","12,2","0,0"
463,08.04.2013,"6,1","4,9","3,8"
464,09.04.2013,"6,2","1,6","2,0"
465,10.04.2013,"7,9",0,"7,8"
466,11.04.2013,11,"1,6","0,0"
467,12.04.2013,"10,2","3,3","5,4"
468,13.04.2013,"11,5","6,4","0,1"
469,14.04.2013,"16,3","4,3","0,0"
470,15.04.2013,"15,5","6,1","0,4"
471,16.04.2013,"15,1","5,3","0,0"
472,17.04.2013,"17,4","4,3","0,0"
473,18.04.2013,15,"10,3","0,0"
474,19.04.2013,"9,8","4,9","0,0"
475,20.04.2013,"8,2","11,3","0,0"
476,21.04.2013,"9,2",0,"0,0"
477,22.04.2013,"11,3","11,9","0,0"
478,23.04.2013,"11,6",1,"0,0"
479,24.04.2013,"14,5","12,4","0,0"
480,25.04.2013,"16,7","9,8","0,0"
481,26.04.2013,"11,3","1,9","8,9"
482,27.04.2013,"7,2","0,8","0,0"
483,28.04.2013,"7,6","7,9","0,0"
484,29.04.2013,9,"6,3","0,0"
485,30.04.2013,"9,7","5,1","0,0"
486,01.05.2013,"13,2","5,7","0,0"
487,02.05.2013,"14,8","6,1","0,0"
488,03.05.2013,"13,6","9,4","0,0"
489,04.05.2013,"13,7","12,5","0,0"
490,05.05.2013,"13,7","13,4","0,0"
491,06.05.2013,"17,5",10,"0,0"
492,07.05.2013,"15,2","5,7","11,3"
493,08.05.2013,"15,3","5,9","1,1"
494,09.05.2013,"14,7","5,5","0,7"
495,10.05.2013,"12,6","4,5","0,1"
496,11.05.2013,"11,1","4,3","1,3"
497,12.05.2013,"9,9","5,4","3,9"
498,13.05.2013,"11,5","1,5","0,1"
499,14.05.2013,"10,8","3,3","0,3"
500,15.05.2013,"12,3","1,2","2,2"
501,16.05.2013,"12,7","0,1","11,1"
502,17.05.2013,"9,8",0,"0,3"
503,18.05.2013,11,"3,8","0,0"
504,19.05.2013,"14,3","14,5","3,1"
505,20.05.2013,"12,2","1,2","2,6"
506,21.05.2013,"12,4","6,4","12,5"
507,22.05.2013,9,0,"4,1"
508,23.05.2013,"6,3","1,7","3,6"
509,24.05.2013,8,"10,8","0,0"
510,25.05.2013,"9,2","7,2","4,9"
511,26.05.2013,9,0,"3,3"
512,27.05.2013,"13,4","12,7","0,0"
513,28.05.2013,16,"13,1","2,4"
514,29.05.2013,10,0,"13,9"
515,30.05.2013,"12,1","2,6","1,0"
516,31.05.2013,"16,2","4,2","0,0"
517,01.06.2013,"12,1","0,4",0
518,02.06.2013,"12,8","12,3",0
519,03.06.2013,"12,1","7,8",0
520,04.06.2013,14,"10,8",0
521,05.06.2013,"16,8","11,1",0
522,06.06.2013,"19,1","11,6",0
523,07.06.2013,"19,5","12,2",0
524,08.06.2013,"19,4","9,3",0
525,09.06.2013,15,"1,3",0
526,10.06.2013,"14,7","8,3",0
527,11.06.2013,17,"8,5",0
528,12.06.2013,"19,3","2,7","0,2"
529,13.06.2013,"17,8","2,3","9,2"
530,14.06.2013,"14,4","5,6",0
531,15.06.2013,"15,7","8,7","2,9"
532,16.06.2013,"16,5","3,6",0
533,17.06.2013,"20,8","9,5","0,5"
534,18.06.2013,"24,5","13,3","1,1"
535,19.06.2013,"25,3","6,2","0,1"
536,20.06.2013,"20,9","6,4","17,1"
537,21.06.2013,"17,1",2,"1,3"
538,22.06.2013,18,"1,5","1,1"
539,23.06.2013,"15,1",4,0
540,24.06.2013,"13,8","0,7","1,3"
541,25.06.2013,"13,4","1,5",0
542,26.06.2013,"12,3","1,6","3,7"
543,27.06.2013,"12,7","2,4","4,5"
544,28.06.2013,"12,7",0,"14,9"
545,29.06.2013,15,"6,1",0
546,30.06.2013,"14,8","4,8",0
547,01.07.2013,"16,9","6,9",0
548,02.07.2013,"17,9","10,1","2,4"
549,03.07.2013,"17,2","0,1","10,7"
550,04.07.2013,"17,9","4,3",0
551,05.07.2013,19,"4,6",0
552,06.07.2013,"20,9","13,5",0
553,07.07.2013,"21,8","15,1",0
554,08.07.2013,"22,1","15,1",0
555,09.07.2013,"21,9","14,6",0
556,10.07.2013,"18,3","10,6",0
557,11.07.2013,"15,1","1,3",0
558,12.07.2013,"15,6",6,0
559,13.07.2013,"17,4","5,8",0
560,14.07.2013,"16,9","12,9",0
561,15.07.2013,"19,5","12,2",0
562,16.07.2013,"20,8","12,2",0
563,17.07.2013,"21,8","9,9",0
564,18.07.2013,"23,8",14,0
565,19.07.2013,"22,5","13,3",0
566,20.07.2013,"19,2","8,5",0
567,21.07.2013,"23,3","14,8",0
568,22.07.2013,"25,6","12,9",0
569,23.07.2013,"23,4","5,4","5,7"
570,24.07.2013,"21,3","2,6","0,3"
571,25.07.2013,"21,4","9,2","33,3"
572,26.07.2013,"22,4","3,2",0
573,27.07.2013,"24,2",11,"1,5"
574,28.07.2013,"21,2","3,5",0
575,29.07.2013,21,"6,5",0
576,30.07.2013,"18,6","5,3","4,4"
577,31.07.2013,20,"5,9",0
578,01.08.2013,"23,9","13,6",0
579,02.08.2013,"27,6",14,"1,7"
580,03.08.2013,"22,8","9,8",0
581,04.08.2013,"21,1","11,5",0
582,05.08.2013,"23,7","12,4",0
583,06.08.2013,"21,1","9,3",0
584,07.08.2013,"18,8","1,5","1,6"
585,08.08.2013,17,"3,2","0,1"
586,09.08.2013,"18,1","7,4",0
587,10.08.2013,"17,4","5,3",0
588,11.08.2013,"16,9","3,7","1,3"
589,12.08.2013,"17,2","3,1",0
590,13.08.2013,"15,8","6,2","0,4"
591,14.08.2013,"14,7","3,4",0
592,15.08.2013,"16,6","3,8",0
593,16.08.2013,"21,4",13,"0,3"
594,17.08.2013,21,"8,9",0
595,18.08.2013,"19,8","0,9","6,8"
596,19.08.2013,"16,7",5,1
597,20.08.2013,"14,6","6,8",0
598,21.08.2013,"16,4","12,5",0
599,22.08.2013,"18,8","10,4",0
600,23.08.2013,"21,6","11,1",0
601,24.08.2013,"18,4","3,9","3,1"
602,25.08.2013,"16,3","0,4","3,5"
603,26.08.2013,"16,9",3,0
604,27.08.2013,"18,9","9,1",0
605,28.08.2013,"17,1","6,8",0
606,29.08.2013,"16,8","8,9",0
607,30.08.2013,"17,2","7,9",0
608,31.08.2013,"16,6","3,4","2,7"
609,01.09.2013,"14,5","4,8",0
610,02.09.2013,"16,9","1,7",0
611,03.09.2013,"17,6","0,7",0
612,04.09.2013,"19,7","12,2",0
613,05.09.2013,"23,7","12,3",0
614,06.09.2013,"22,4","8,4","4,1"
615,07.09.2013,"17,5","0,7","20,9"
616,08.09.2013,"13,8","1,1","3,1"
617,09.09.2013,14,"4,1","7,6"
618,10.09.2013,"12,3","0,7","13,9"
619,11.09.2013,"13,3","1,1","1,7"
620,12.09.2013,"13,8","2,8","2,2"
621,13.09.2013,"15,7","2,6","3,5"
622,14.09.2013,"15,3",0,3
623,15.09.2013,"13,4","4,7","9,7"
624,16.09.2013,"12,3","5,6","2,3"
625,17.09.2013,"10,4","6,2","6,8"
626,18.09.2013,12,"2,1","0,5"
627,19.09.2013,"12,4","3,4",0
628,20.09.2013,"14,1",0,0
629,21.09.2013,"12,3","5,1",0
630,22.09.2013,"14,1","1,1",0
631,23.09.2013,"16,1","2,2",0
632,24.09.2013,"15,4","6,4",0
633,25.09.2013,"14,1","6,1",0
634,26.09.2013,"13,3","4,9",0
635,27.09.2013,"11,7","9,9",0
636,28.09.2013,"11,5","10,5",0
637,29.09.2013,"12,4",11,0
638,30.09.2013,"11,6","10,7",0
639,01.10.2013,"12,8","9,7",0
640,02.10.2013,"10,5","10,3",0
641,03.10.2013,"12,6","9,3","1,7"
642,04.10.2013,"13,6","2,8","2,3"
643,05.10.2013,15,"0,6","0,1"
644,06.10.2013,"13,1","2,2",0
645,07.10.2013,"12,3","9,5",0
646,08.10.2013,14,0,"0,1"
647,09.10.2013,"13,4","0,1","7,6"
648,10.10.2013,"8,6","3,9","0,4"
649,11.10.2013,"6,6",0,"7,5"
650,12.10.2013,"5,8","2,5","2,8"
651,13.10.2013,"8,4","1,7","0,3"
652,14.10.2013,"10,8","1,2","2,5"
653,15.10.2013,"9,9","0,6","5,1"
654,16.10.2013,"10,1","0,3","0,4"
655,17.10.2013,12,1,"2,3"
656,18.10.2013,"11,5","4,4",0
657,19.10.2013,"14,6","5,9","0,1"
658,20.10.2013,"15,3",1,"0,9"
659,21.10.2013,"14,9","1,3",0
660,22.10.2013,"17,5",7,12
661,23.10.2013,"16,5",3,"1,4"
662,24.10.2013,"12,4",8,0
663,25.10.2013,"14,5",0,"10,1"
664,26.10.2013,"16,6","3,2",0
665,27.10.2013,"15,3","1,6","5,7"
666,28.10.2013,"14,5","1,4",1
667,29.10.2013,"10,7","2,4","0,2"
668,30.10.2013,"7,9","7,5",0
669,31.10.2013,"8,5","7,7",0
670,01.11.2013,"10,1",0,"9,1"
671,02.11.2013,11,0,"4,7"
672,03.11.2013,"9,2","3,7","2,7"
673,04.11.2013,"9,2","0,3","3,7"
674,05.11.2013,"6,6","2,3","6,7"
675,06.11.2013,10,0,"3,7"
676,07.11.2013,"12,5",0,"17,2"
677,08.11.2013,"10,1",0,"2,4"
678,09.11.2013,"9,2","4,2","1,6"
679,10.11.2013,"6,5","1,4","0,1"
680,11.11.2013,"4,4",6,0
681,12.11.2013,"6,3","0,3","1,3"
682,13.11.2013,"4,8","1,3",0
683,14.11.2013,"4,2","0,6","0,9"
684,15.11.2013,"5,8","3,1",0
685,16.11.2013,1,3,0
686,17.11.2013,"3,3","0,1",0
687,18.11.2013,"4,8",0,0
688,19.11.2013,"5,2",0,"0,8"
689,20.11.2013,"3,9","4,7","0,8"
690,21.11.2013,"3,9",0,"0,7"
691,22.11.2013,"3,6",0,0
692,23.11.2013,"5,2",0,0
693,24.11.2013,"3,8",0,"1,1"
694,25.11.2013,"3,6",0,"0,3"
695,26.11.2013,"-0,1","0,8",0
696,27.11.2013,"2,6","0,7","0,9"
697,28.11.2013,"6,4",0,"0,3"
698,29.11.2013,"6,2",0,"3,7"
699,30.11.2013,"5,2","0,1","0,3"
700,01.12.2013,"5,4","0,8",0
701,02.12.2013,"5,2","4,9",0
702,03.12.2013,"0,9","6,7",0
703,04.12.2013,"3,3",0,"0,7"
704,05.12.2013,"3,4","0,5","6,1"
705,06.12.2013,"1,9",0,"3,3"
706,07.12.2013,"4,1",0,"2,9"
707,08.12.2013,"7,1","0,4",0
708,09.12.2013,"7,6","1,3",0
709,10.12.2013,"5,6","4,4",0
710,11.12.2013,5,0,0
711,12.12.2013,"3,8","3,3",0
712,13.12.2013,"1,5","4,4","0,9"
713,14.12.2013,"3,2",0,"3,1"
714,15.12.2013,"6,6",0,"0,5"
715,16.12.2013,"7,2","6,7",0
716,17.12.2013,"6,9","0,8",0
717,18.12.2013,"7,8","0,4","7,9"
718,19.12.2013,"6,9","0,7","1,5"
719,20.12.2013,"4,7","5,2",0
720,21.12.2013,"5,6",0,"1,5"
721,22.12.2013,"7,7","0,1","11,5"
722,23.12.2013,"8,5","4,7",0
723,24.12.2013,"11,3",0,"6,6"
724,25.12.2013,"7,5",0,0
725,26.12.2013,"5,3",0,0
726,27.12.2013,"7,3",0,"7,4"
727,28.12.2013,"7,1","0,3",3
728,29.12.2013,"4,8",2,"0,6"
729,30.12.2013,4,6,"0,3"
730,31.12.2013,"5,9","4,8","0,9"
731,01.01.2014,"6,8",6,"0,6"
732,02.01.2014,"8,9","0,5","2,0"
733,03.01.2014,"8,8","2,1","3,5"
734,04.01.2014,"7,3",0,"2,0"
735,05.01.2014,"6,4","4,1","0,0"
736,06.01.2014,"9,5",0,"1,3"
737,07.01.2014,"11,1",4,"1,7"
738,08.01.2014,"9,4","3,3","2,0"
